0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000
0.0237312912936,0.0227623581881,0.0217328667636,0.0206428170200,0.0194922089572,0.0182810425754,0.0170093178745,0.0156770348546,0.0142841935155,0.0128307938573,0.0113168358800,0.0097423195837,0.0081072449683,0.0064116120337,0.0046554207801,0.0028386712074,0.0009613633156,0.0000000000000
0.0700727105124,0.0672116875633,0.0641718506798,0.0609531998621,0.0575557351099,0.0539794564235,0.0502243638028,0.0462904572477,0.0421777367583,0.0378862023345,0.0334158539765,0.0287666916841,0.0239387154574,0.0189319252964,0.0137463212010,0.0083819031714,0.0028386712074,0.0000000000000
0.1149192452404,0.1102271676038,0.1052418351149,0.0999632477737,0.0943914055803,0.0885263085345,0.0823679566365,0.0759163498862,0.0691714882836,0.0621333718286,0.0548020005214,0.0471773743619,0.0392594933502,0.0310483574861,0.0225439667697,0.0137463212010,0.0046554207801,0.0000000000000
0.1582708954773,0.1518087983095,0.1449428200688,0.1376729607550,0.1299992203682,0.1219215989085,0.1134400963758,0.1045547127700,0.0952654480913,0.0855723023396,0.0754752755149,0.0649743676172,0.0540695786465,0.0427609086028,0.0310483574861,0.0189319252964,0.0064116120337,0.0000000000000
0.2001276612233,0.1919565796806,0.1832748055414,0.1740823388059,0.1643791794738,0.1541653275454,0.1434407830205,0.1322055458992,0.1204596161815,0.1082029938674,0.0954356789568,0.0821576714498,0.0683689713463,0.0540695786465,0.0392594933502,0.0239387154574,0.0081072449683,0.0000000000000
0.2404895424784,0.2306705117170,0.2202377915329,0.2091913819263,0.1975312828971,0.1852574944453,0.1723700165708,0.1588688492738,0.1447539925542,0.1300254464120,0.1146832108472,0.0987272858598,0.0821576714498,0.0649743676172,0.0471773743619,0.0287666916841,0.0097423195837,0.0000000000000
0.2793565392425,0.2679505944186,0.2558317780432,0.2430000901163,0.2294555306380,0.2151980996081,0.2002277970267,0.1845446228938,0.1681485772094,0.1510396599735,0.1332178711861,0.1146832108472,0.0954356789568,0.0754752755149,0.0548020005214,0.0334158539765,0.0113168358800,0.0000000000000
0.3167286515156,0.3037968277855,0.2900567650723,0.2755084633760,0.2601519226965,0.2439871430338,0.2270141243880,0.2092328667591,0.1906433701471,0.1712456345519,0.1510396599735,0.1300254464120,0.1082029938674,0.0855723023396,0.0621333718286,0.0378862023345,0.0128307938573,0.0000000000000
0.3526058792978,0.3382092118178,0.3229127526202,0.3067165017052,0.2896204590726,0.2716246247225,0.2527289986549,0.2329335808698,0.2122383713672,0.1906433701471,0.1681485772094,0.1447539925542,0.1204596161815,0.0952654480913,0.0691714882836,0.0421777367583,0.0142841935155,0.0000000000000
0.3869882225891,0.3711877465153,0.3543997406870,0.3366242051040,0.3178611397664,0.2981105446742,0.2773724198274,0.2556467652259,0.2329335808698,0.2092328667591,0.1845446228938,0.1588688492738,0.1322055458992,0.1045547127700,0.0759163498862,0.0462904572477,0.0156770348546,0.0000000000000
0.4198756813894,0.4027324318782,0.3845177292726,0.3652315735724,0.3448739647779,0.3234449028888,0.3009443879053,0.2773724198274,0.2527289986549,0.2270141243880,0.2002277970267,0.1723700165708,0.1434407830205,0.1134400963758,0.0823679566365,0.0502243638028,0.0170093178745,0.0000000000000
0.4512682556988,0.4328432679064,0.4132667183769,0.3925386071105,0.3706589341070,0.3476276993664,0.3234449028888,0.2981105446742,0.2716246247225,0.2439871430338,0.2151980996081,0.1852574944453,0.1541653275454,0.1219215989085,0.0885263085345,0.0539794564235,0.0182810425754,0.0000000000000
0.4811659455172,0.4615202545999,0.4406467080001,0.4185453057181,0.3952160477537,0.3706589341070,0.3448739647779,0.3178611397664,0.2896204590726,0.2601519226965,0.2294555306380,0.1975312828971,0.1643791794738,0.1299992203682,0.0943914055803,0.0575557351099,0.0194922089572,0.0000000000000
0.5095687508447,0.4887633919586,0.4666576981422,0.4432516693953,0.4185453057181,0.3925386071105,0.3652315735724,0.3366242051040,0.3067165017052,0.2755084633760,0.2430000901163,0.2091913819263,0.1740823388059,0.1376729607550,0.0999632477737,0.0609531998621,0.0206428170200,0.0000000000000
0.5364766716813,0.5145726799827,0.4912996888030,0.4666576981422,0.4406467080001,0.4132667183769,0.3845177292726,0.3543997406870,0.3229127526202,0.2900567650723,0.2558317780432,0.2202377915329,0.1832748055414,0.1449428200688,0.1052418351149,0.0641718506798,0.0217328667636,0.0000000000000
0.5618897080269,0.5389481186722,0.5145726799827,0.4887633919586,0.4615202545999,0.4328432679064,0.4027324318782,0.3711877465153,0.3382092118178,0.3037968277855,0.2679505944186,0.2306705117170,0.1919565796806,0.1518087983095,0.1102271676038,0.0672116875633,0.0227623581881,0.0000000000000
0.5858078598816,0.5618897080269,0.5364766716813,0.5095687508447,0.4811659455172,0.4512682556988,0.4198756813894,0.3869882225891,0.3526058792978,0.3167286515156,0.2793565392425,0.2404895424784,0.2001276612233,0.1582708954773,0.1149192452404,0.0700727105124,0.0237312912936,0.0000000000000
0.6082311272454,0.5833974480470,0.5570116638986,0.5290737748004,0.4995837807522,0.4685416817541,0.4359474778061,0.4018011689082,0.3661027550604,0.3288522362626,0.2900496125149,0.2496948838172,0.2077880501696,0.1643291115721,0.1193180680247,0.0727549195273,0.0246396660799,0.0000000000000
0.6291595101182,0.6034713387323,0.5761776566348,0.5472784638257,0.5167737603049,0.4846635460725,0.4509478211284,0.4156265854727,0.3786998391054,0.3401675820264,0.3000298142358,0.2582865357335,0.2149377465195,0.1699834465939,0.1234236359567,0.0752583146078,0.0254874825472,0.0000000000000
0.6485930085001,0.6221113800830,0.5939746498899,0.5641828179206,0.5327358841752,0.4996338486538,0.4648767113563,0.4284644722826,0.3903971314329,0.3506746888071,0.3092971444052,0.2662644982271,0.2215767502730,0.1752339005428,0.1272359490364,0.0775828957539,0.0262747406953,0.0000000000000
